청주 지역공급량(Gcal),datetime,기온(°C),풍향(16방위),풍속(m/s),강수량(mm),상대습도(%),일사(MJ/m2),체감온도(°C)
161,2017-01-16 5:00,-8.8,0,0,0,72.9927,0,7.6508
164,2017-01-16 6:00,-9.2,0,0.1,0,75.3135,0,-5.3509
177,2017-01-16 7:00,-9.2,0,0.4,0,75.3135,0,-8.5178
187,2017-01-16 8:00,-9.9,340,0.7,0,76.114,0.01,-10.7659
177,2017-01-16 9:00,-8.6,360,0.8,0,71.8615,0.45,-9.7304
157,2017-01-16 10:00,-6.5,320,0.8,0,63.7518,1.14,-7.439
132,2017-01-16 11:00,-4.4,340,0.8,0,52.0916,1.6,-5.1477
114,2017-01-16 12:00,-2.3,320,1.4,0,32.9189,1.74,-4.2189
105,2017-01-16 13:00,-0.6,340,0.7,0,25.6366,1.87,-0.7108
100,2017-01-16 14:00,0.5,320,1,0,23.669,1.78,-0.2822
97,2017-01-16 15:00,0.8,20,1.9,0,24.7062,1.51,-1.417
102,2017-01-16 16:00,1.4,360,1.6,0,23.663,1.04,-0.3216
116,2017-01-16 17:00,1.4,340,0.9,0,23.663,0.48,0.9371
132,2017-01-16 18:00,0.5,340,0.9,0,25.2469,0.02,-0.0529
168,2017-01-16 19:00,-0.2,360,0.9,0,28.2209,0,-0.823
196,2017-01-16 20:00,-1.2,320,0.5,0,33.9292,0,-0.6397
207,2017-01-16 21:00,-2.2,160,1.2,0,38.4423,0,-3.7191
211,2017-01-16 22:00,-2.9,160,0.7,0,44.5389,0,-3.1976
199,2017-01-16 23:00,-3.5,160,0.8,0,46.5746,0,-4.1657
187,2017-01-17 0:00,-5.3,360,1.2,0,55.7562,0,-7.1991
181,2017-01-17 1:00,-5.6,270,0.7,0,59.5209,0,-6.1168
170,2017-01-17 2:00,-5.5,160,1,0,59.0697,0,-6.9313
160,2017-01-17 3:00,-7.1,360,0.9,0,66.7594,0,-8.4133
154,2017-01-17 4:00,-7.2,290,0.5,0,67.274,0,-6.9823
156,2017-01-17 5:00,-7.9,0,0.2,0,68.0554,0,-5.5496
163,2017-01-17 6:00,-7.5,0,0,0,65.982,0,8.4587
170,2017-01-17 7:00,-7.5,360,0.5,0,68.8508,0,-7.2994
179,2017-01-17 8:00,-8.4,340,1,0,70.7518,0.01,-10.145
178,2017-01-17 9:00,-7.2,320,1,0,67.274,0.2,-8.8152
159,2017-01-17 10:00,-5.2,340,0.8,0,60.1468,0.55,-6.0206
140,2017-01-17 11:00,-3.6,290,0.9,0,53.3231,0.9,-4.5631
115,2017-01-17 12:00,-1.7,290,1.1,0,44.4609,1.24,-2.9473
103,2017-01-17 13:00,0.6,160,0.9,0,36.0315,1.46,0.0571
100,2017-01-17 14:00,1.9,230,1.4,0,29.9653,1.23,0.5485
102,2017-01-17 15:00,2.8,320,1.3,0,26.7673,1.08,1.7268
103,2017-01-17 16:00,2.6,340,0.7,0,28.5078,0.58,2.749
123,2017-01-17 17:00,1.9,230,0.5,0,31.3922,0.22,2.6373
148,2017-01-17 18:00,1.5,320,1.3,0,35.2407,0.02,0.259
179,2017-01-17 19:00,0.5,270,0.5,0,42.6042,0,1.1574
193,2017-01-17 20:00,-0.5,180,0.8,0,47.5076,0,-0.8923
204,2017-01-17 21:00,-0.8,160,1,0,45.0904,0,-1.7228
195,2017-01-17 22:00,-1.1,0,0.4,0,46.0911,0,-0.0791
192,2017-01-17 23:00,-1.8,230,0.5,0,54.1206,0,-1.274
181,2017-01-18 0:00,-2.4,180,0.7,0,56.5721,0,-2.657
168,2017-01-18 1:00,-3.2,0,0.4,0,62.1054,0,-2.2669
161,2017-01-18 2:00,-3.2,200,0.6,0,60.0352,0,-3.1649
155,2017-01-18 3:00,-2.6,160,1,0,57.4166,0,-3.7175
145,2017-01-18 4:00,-2.7,0,0.4,0,63.8277,0,-1.746
141,2017-01-18 5:00,-3.3,0,0.3,0,64.6561,0,-1.7665
149,2017-01-18 6:00,-3.6,360,0.7,0,68.2536,0,-3.9544
154,2017-01-18 7:00,-3.8,270,0.6,0,69.2821,0,-3.8069
169,2017-01-18 8:00,-4,340,0.7,0,72.5259,0.01,-4.3869
168,2017-01-18 9:00,-3,270,1.1,0,67.3057,0.2,-4.3977
142,2017-01-18 10:00,-0.9,180,0.9,0,57.65,0.66,-1.593
120,2017-01-18 11:00,0.2,340,1.3,0,59.6649,1.15,-1.2088
100,2017-01-18 12:00,1.9,230,1,0,52.7961,1.24,1.2693
96,2017-01-18 13:00,3.4,250,1,0,46.1787,1.29,2.9316
95,2017-01-18 14:00,3.7,200,1.7,0,45.2125,1.04,2.187
105,2017-01-18 15:00,3.6,250,1.8,0,45.5322,0.61,1.9498
111,2017-01-18 16:00,3.4,270,1.1,0,51.3097,0.46,2.7426
122,2017-01-18 17:00,3.1,270,0.7,0,53.7191,0.12,3.2896
138,2017-01-18 18:00,3.1,290,0.8,0,51.0986,0.01,3.0357
156,2017-01-18 19:00,2.7,340,1.5,0,60.6559,0,1.3085
174,2017-01-18 20:00,2.5,340,1,0,66.9921,0,1.9342
185,2017-01-18 21:00,2,360,1.5,0,70.8386,0,0.5099
190,2017-01-18 22:00,1.1,20,1.3,0,72.5349,0,-0.1926
187,2017-01-18 23:00,-0.2,340,0.8,0,78.0225,0,-0.565
174,2017-01-19 0:00,-1.2,360,0.7,0,80.3586,0,-1.3595
169,2017-01-19 1:00,-1.4,320,0.8,0,81.5469,0,-1.8743
164,2017-01-19 2:00,-2.3,360,1.1,0,85.202,0,-3.6167
154,2017-01-19 3:00,-2.8,0,0,0,88.4173,0,11.3798
148,2017-01-19 4:00,-2.7,140,0.8,0,87.763,0,-3.2928
145,2017-01-19 5:00,-3.7,0,0.2,0,90.2546,0,-1.3593
147,2017-01-19 6:00,-4.1,0,0.3,0,90.7883,0,-2.5848
154,2017-01-19 7:00,-3.7,0,0.3,0,90.2546,0,-2.1756
164,2017-01-19 8:00,-3.8,320,1.2,0,90.9327,0,-5.5152
157,2017-01-19 9:00,-3.3,0,0.3,0,91.7699,0.07,-1.7665
141,2017-01-19 10:00,-3.3,340,1.3,0,89.6842,0.18,-5.1605
126,2017-01-19 11:00,-2.7,320,1.2,0,87.763,0.39,-4.2804
116,2017-01-19 12:00,-2.7,360,1.9,0,89.7577,0.36,-5.4799
112,2017-01-19 13:00,-0.9,50,1.7,0,82.1075,0.93,-3.1091
101,2017-01-19 14:00,1.1,360,1.6,0,69.5127,1.73,-0.6654
93,2017-01-19 15:00,3.3,140,0.9,0,43.9225,1.3,3.0272
94,2017-01-19 16:00,4.3,270,0.7,0,33.7138,0.93,4.587
105,2017-01-19 17:00,3.5,0,0.2,0,35.6642,0.43,5.8241
129,2017-01-19 18:00,3,270,0.7,0,47.5034,0.05,3.1815
163,2017-01-19 19:00,2.1,320,1.3,0,39.3872,0,0.9364
171,2017-01-19 20:00,0.5,320,2.3,0,52.0718,0,-2.237
174,2017-01-19 21:00,-0.3,0,0.4,0,60.1987,0,0.7544
172,2017-01-19 22:00,-0.4,0,0.4,0,64.0065,0,0.6502
174,2017-01-19 23:00,-1,270,0.8,0,66.872,0,-1.4379
168,2017-01-20 0:00,-1.3,200,0.9,0,66.5587,0,-2.033
157,2017-01-20 1:00,-1.2,160,0.9,0,67.8584,0,-1.923
148,2017-01-20 2:00,-1.3,140,1.8,0,66.5587,0,-3.7155
141,2017-01-20 3:00,-1.8,250,1,0.2,74.6491,0,-2.831
137,2017-01-20 4:00,-2.4,250,1.3,0,87.7843,0,-4.1443
142,2017-01-20 5:00,-2.2,160,0.7,0,90.3394,0,-2.4407
144,2017-01-20 6:00,-2.1,160,1.3,0.8,87.7678,0,-3.8056
150,2017-01-20 7:00,-2.1,290,0.8,0,87.7678,0,-2.6381
167,2017-01-20 8:00,-2.4,320,2.5,0,87.7843,0,-5.884
167,2017-01-20 9:00,-3,320,3.8,0.9,87.7014,0.01,-7.8319
152,2017-01-20 10:00,-3,290,1.9,0,81.5827,0.1,-5.8282
144,2017-01-20 11:00,-2.8,290,2.1,0,68.3225,0.09,-5.87
131,2017-01-20 12:00,-2.4,270,3.2,0,62.4244,0.2,-6.5895
118,2017-01-20 13:00,-2.3,290,2.6,0,60.0287,0.28,-5.8754
126,2017-01-20 14:00,-2.1,320,2.7,0,61.0559,0.31,-5.7434
137,2017-01-20 15:00,-1.8,320,2.3,0,59.7193,0.52,-4.9454
141,2017-01-20 16:00,-2.3,320,2.9,0,58.0923,0.87,-6.185
152,2017-01-20 17:00,-2.6,290,2.8,0,59.3965,0.35,-6.4435
176,2017-01-20 18:00,-3,290,2,0,65.2662,0.04,-5.969
199,2017-01-20 19:00,-3.5,290,2.1,0,71.979,0,-6.6887
203,2017-01-20 20:00,-3.5,270,1.4,0,69.862,0,-5.5811
197,2017-01-20 21:00,-3.6,290,1.5,0,63.9877,0,-5.8786
194,2017-01-20 22:00,-3.9,340,1.3,0,65.4407,0,-5.8379
192,2017-01-20 23:00,-4.4,320,0.7,0,65.6807,0,-4.8193
184,2017-01-21 0:00,-4.3,250,1.3,0,69.6833,0,-6.2895
170,2017-01-21 1:00,-4.5,250,1.2,0,70.7407,0,-6.3011
162,2017-01-21 2:00,-4.8,250,1,0,70.0247,0,-6.1556
160,2017-01-21 3:00,-4.9,230,1.1,0,70.5567,0,-6.5175
151,2017-01-21 4:00,-5.1,250,0.9,0,69.2438,0,-6.2132
153,2017-01-21 5:00,-5.5,230,0.5,0,71.3758,0,-5.1852
153,2017-01-21 6:00,-6.8,0,0.4,0,81.5461,0,-6.0175
168,2017-01-21 7:00,-6.8,200,1.1,0,73.3915,0,-8.6373
164,2017-01-21 8:00,-6.6,320,0.6,0,74.9505,0.01,-6.8029
169,2017-01-21 9:00,-5.2,160,2.2,0,72.1761,0.28,-8.8156
156,2017-01-21 10:00,-3.2,180,0.9,0,57.965,0.67,-4.1231
135,2017-01-21 11:00,-2.3,180,1.7,0,54.2194,1.07,-4.7209
121,2017-01-21 12:00,-2,110,1.3,0,56.8182,1.29,-3.6927
119,2017-01-21 13:00,-1.3,140,0.9,0,55.7654,1.27,-2.033
108,2017-01-21 14:00,-0.1,200,1.5,0,56.0335,1.48,-1.8858
95,2017-01-21 15:00,0.4,270,2.5,0,54.0394,1.54,-2.5659
106,2017-01-21 16:00,0,250,2.4,0,58.9005,0.74,-2.9347
124,2017-01-21 17:00,-0.3,250,1.8,0,68.5596,0.35,-2.5593
155,2017-01-21 18:00,-1,250,2.1,0,82.7101,0.02,-3.7649
177,2017-01-21 19:00,-1.1,230,1.4,0,79.7731,0,-2.8568
187,2017-01-21 20:00,-1.4,200,2,0,77.9225,0,-4.1045
179,2017-01-21 21:00,-1.3,250,1.3,0,75.5532,0,-2.9024
170,2017-01-21 22:00,-1.6,230,0.9,0,80.9151,0,-2.363
171,2017-01-21 23:00,-1.5,250,0.7,0,83.9738,0,-1.6839
160,2017-01-22 0:00,-1.7,230,1.4,0.7,90.7744,0,-3.5379
159,2017-01-22 1:00,-1.6,250,2.2,0,84.593,0,-4.5906
152,2017-01-22 2:00,-2,290,2.1,0,87.1212,0,-4.9344
153,2017-01-22 3:00,-3.4,320,2.7,0.5,88.2538,0,-7.293
153,2017-01-22 4:00,-4.7,290,4.1,0,62.5492,0,-10.1588
159,2017-01-22 5:00,-5.6,320,2.6,0,57.0408,0,-9.7977
156,2017-01-22 6:00,-6.1,320,2,0.2,59.2554,0,-9.5813
159,2017-01-22 7:00,-7,270,1.8,0,66.2471,0,-10.3058
165,2017-01-22 8:00,-7,290,1.2,0,63.4868,0.01,-9.1075
172,2017-01-22 9:00,-6.7,290,2.2,0,64.7371,0.26,-10.5761
161,2017-01-22 10:00,-6.3,290,3.7,0,57.5525,0.77,-11.7816
141,2017-01-22 11:00,-5.5,290,2.8,0,54.1472,1.3,-9.91
128,2017-01-22 12:00,-5.4,290,2.5,0,61.0665,1.56,-9.4391
122,2017-01-22 13:00,-5.3,290,3,0,65.453,1.12,-9.8874
128,2017-01-22 14:00,-5.4,320,2.9,0,73.2798,1.1,-9.9006
127,2017-01-22 15:00,-4.3,320,3.1,0,60.6919,1.08,-8.7863
130,2017-01-22 16:00,-4.7,290,3.2,0,62.5492,0.96,-9.3674
147,2017-01-22 17:00,-5.4,320,2.6,0,65.9518,0.51,-9.56
179,2017-01-22 18:00,-6.1,290,2.1,0,69.5607,0.05,-9.7295
215,2017-01-22 19:00,-6.5,290,2.5,0,71.7208,0,-10.7427
220,2017-01-22 20:00,-6.7,270,1.1,0,70.1319,0,-8.5257
218,2017-01-22 21:00,-6.7,270,2,0,64.7371,0,-10.2805
210,2017-01-22 22:00,-7,270,1.7,0,71.7677,0,-10.1321
197,2017-01-22 23:00,-7.4,270,1.4,0,71.1663,0,-10.008
192,2017-01-23 0:00,-7.9,290,1.8,0,65.0965,0,-11.3463
182,2017-01-23 1:00,-8.5,290,1.2,0,62.004,0,-10.7914
173,2017-01-23 2:00,-8.9,290,0.9,0,57.5724,0,-10.3934
172,2017-01-23 3:00,-9,20,1.2,0,51.578,0,-11.3527
169,2017-01-23 4:00,-9.2,290,0.5,0,52.392,0,-9.0965
164,2017-01-23 5:00,-9.7,270,1.2,0,61.3016,0,-12.1386
170,2017-01-23 6:00,-9.8,250,1.1,0,61.7856,0,-11.9843
185,2017-01-23 7:00,-9.7,320,0.8,0,61.3016,0,-10.9306
195,2017-01-23 8:00,-10,270,1.2,0,69.7423,0.01,-12.4753
188,2017-01-23 9:00,-8.8,270,0.8,0,60.2983,0.31,-9.9486
169,2017-01-23 10:00,-7.8,250,1.9,0,49.9134,0.89,-11.4001
141,2017-01-23 11:00,-7.1,270,2,0,52.8512,1.24,-10.7466
128,2017-01-23 12:00,-6.3,290,1.5,0,44.4723,1.16,-8.9588
116,2017-01-23 13:00,-5,290,2.5,0,45.0248,1.81,-8.9651
114,2017-01-23 14:00,-4.8,320,2.7,0,49.0173,1.63,-8.9618
118,2017-01-23 15:00,-3.4,320,2.6,0,48.3295,1.57,-7.1828
124,2017-01-23 16:00,-3.8,320,2.7,0,47.6314,1.12,-7.7698
139,2017-01-23 17:00,-4.2,290,2.7,0,53.5451,0.55,-8.2466
161,2017-01-23 18:00,-5.2,270,1.6,0,57.7409,0.06,-7.8865
201,2017-01-23 19:00,-5.9,340,0.6,0,63.4325,0,-6.0539
215,2017-01-23 20:00,-6.5,0,0.3,0,69.0644,0,-5.0398
223,2017-01-23 21:00,-6.2,250,0.5,0,64.9013,0,-5.9252
218,2017-01-23 22:00,-6.5,250,0.7,0,69.0644,0,-7.0898
213,2017-01-23 23:00,-6.5,0,0.4,0,66.4081,0,-5.7049
194,2017-01-24 0:00,-7.3,20,0.7,0,73.4443,0,-7.9548
191,2017-01-24 1:00,-7.5,340,0.7,0,74.5883,0,-8.171
181,2017-01-24 2:00,-8.7,360,0.5,0,78.7228,0,-8.568
173,2017-01-24 3:00,-7.4,270,0.8,0,74.0129,0,-8.421
164,2017-01-24 4:00,-7.3,270,1.3,0,64.9699,0,-9.6767
162,2017-01-24 5:00,-8.2,250,0.9,0,69.659,0,-9.6234
168,2017-01-24 6:00,-9.4,340,1.5,0,76.5035,0,-12.4953
185,2017-01-24 7:00,-10.9,360,1,0,82.3847,0,-12.9155
198,2017-01-24 8:00,-10.5,340,0.5,0,79.8114,0.01,-10.4707
186,2017-01-24 9:00,-8.9,340,1.1,0,76.7632,0.46,-10.9802
170,2017-01-24 10:00,-6.6,290,0.7,0,64.2433,1.15,-7.198
140,2017-01-24 11:00,-4.9,320,1.3,0,49.3897,1.71,-6.967
118,2017-01-24 12:00,-3.5,320,1.5,0,42.3406,1.84,-5.7645
111,2017-01-24 13:00,-2.6,290,1.9,0,35.6379,1.95,-5.3638
110,2017-01-24 14:00,-1.6,320,1.6,0,31.2626,1.85,-3.7602
107,2017-01-24 15:00,-1.6,290,2.3,0,33.1016,1.56,-4.7099
105,2017-01-24 16:00,-0.5,290,1.7,0,28.8439,1.14,-2.6486
128,2017-01-24 17:00,-1.6,340,2.8,0,33.1016,0.55,-5.2482
146,2017-01-24 18:00,-2.3,340,1.7,0,40.6646,0.06,-4.7209
176,2017-01-24 19:00,-2.9,320,1,0,46.5634,0,-4.05
199,2017-01-24 20:00,-3.6,290,0.9,0,51.1902,0,-4.5631
215,2017-01-24 21:00,-4.1,340,2,0,55.3587,0,-7.2508
224,2017-01-24 22:00,-4.5,340,0.9,0,57.049,0,-5.5532
209,2017-01-24 23:00,-5.2,0,0.4,0,60.1468,0,-4.3506
200,2017-01-25 0:00,-5.5,0,0.1,0,63.9921,0,-1.8055
185,2017-01-25 1:00,-7.2,270,0.8,0,70.0771,0,-8.2028
181,2017-01-25 2:00,-8.1,320,0.6,0,72.1241,0,-8.4079
171,2017-01-25 3:00,-8.8,290,0.7,0,72.9927,0,-9.5766
168,2017-01-25 4:00,-9.3,340,0.9,0,72.6049,0,-10.8335
161,2017-01-25 5:00,-9.5,0,0.4,0,77.1062,0,-8.8304
164,2017-01-25 6:00,-9.8,0,0.2,0,78.9483,0,-7.4453
179,2017-01-25 7:00,-10.6,340,1.4,0,80.4476,0,-13.6403
194,2017-01-25 8:00,-10.8,360,0.5,0,81.7327,0.01,-10.7879
187,2017-01-25 9:00,-7.9,0,0.4,0,73.9733,0.47,-7.1635
161,2017-01-25 10:00,-5.3,230,0.8,0,63.0288,1.13,-6.1297
132,2017-01-25 11:00,-3.9,160,1.2,0,61.078,1.71,-5.6275
113,2017-01-25 12:00,-1.8,320,1,0,44.7895,1.91,-2.831
102,2017-01-25 13:00,-0.5,290,1.4,0,40.7208,1.97,-2.1757
95,2017-01-25 14:00,0.4,250,1.8,0,34.9667,1.86,-1.75
92,2017-01-25 15:00,0.5,290,2.8,0,31.5587,1.59,-2.7379
106,2017-01-25 16:00,0.1,340,3,0,35.7346,1.1,-3.3981
122,2017-01-25 17:00,-0.3,290,1.8,0,40.1324,0.52,-2.5593
147,2017-01-25 18:00,-1,270,1.5,0,42.2349,0.07,-2.9125
176,2017-01-25 19:00,-1.8,270,1.8,0,48.5219,0,-4.2936
196,2017-01-25 20:00,-2.6,250,1.1,0,53.4569,0,-3.9514
205,2017-01-25 21:00,-2.7,270,1.6,0,53.8546,0,-5.021
206,2017-01-25 22:00,-3.3,0,0.4,0,56.3134,0,-2.3711
205,2017-01-25 23:00,-3.9,160,0.8,0,63.2594,0,-4.6021
197,2017-01-26 0:00,-4.7,160,1.1,0,67.1825,0,-6.2944
185,2017-01-26 1:00,-5.9,200,0.5,0,65.9698,0,-5.6081
174,2017-01-26 2:00,-6.1,160,1.4,0,69.5607,0,-8.5324
175,2017-01-26 3:00,-7.8,340,0.9,0,76.3381,0,-9.1834
165,2017-01-26 4:00,-8,0,0.2,0,77.5309,0,-5.6494
162,2017-01-26 5:00,-8.1,0,0,0,78.1344,0,8.0858
166,2017-01-26 6:00,-9.1,0,0,0,81.2242,0,7.4643
175,2017-01-26 7:00,-9.3,0,0.2,0,82.5055,0,-6.9464
188,2017-01-26 8:00,-9.4,340,0.7,0,79.8297,0.02,-10.2253
180,2017-01-26 9:00,-7.7,340,0.5,0,75.751,0.45,-7.5109
161,2017-01-26 10:00,-4.5,160,1.2,0,63.8948,1.09,-6.3011
131,2017-01-26 11:00,-2,160,0.8,0,53.0303,1.59,-2.529
113,2017-01-26 12:00,-0.3,90,0.7,0,41.8046,1.75,-0.3865
105,2017-01-26 13:00,0.6,320,1.4,0,48.5642,1.69,-0.9271
104,2017-01-26 14:00,2,340,1.2,0,53.8373,1.54,0.9958
105,2017-01-26 15:00,3.8,250,1.5,0,42.4009,1.5,2.5634
107,2017-01-26 16:00,3.5,250,1.5,0,36.938,0.88,2.2212
122,2017-01-26 17:00,3.1,270,0.8,0,39.3066,0.33,3.0357
139,2017-01-26 18:00,2.4,230,0.5,0,41.3087,0.07,3.1658
170,2017-01-26 19:00,1.9,200,1.2,0,44.2345,0,0.8836
184,2017-01-26 20:00,2.1,180,2.3,0,43.6073,0,-0.3529
190,2017-01-26 21:00,1.4,180,3.4,0,47.3261,0,-2.156
186,2017-01-26 22:00,1.7,200,1.2,0,53.5564,0,0.659
183,2017-01-26 23:00,1.6,230,1.4,0,55.3992,0,0.208
168,2017-01-27 0:00,2,250,1.1,0,55.2541,0,1.1806
155,2017-01-27 1:00,3.8,250,3.3,0,59.8601,0,0.8265
142,2017-01-27 2:00,3.8,230,3.2,0,64.8484,0,0.8984
141,2017-01-27 3:00,3.2,270,3.9,0.9,79.3609,0,-0.3065
132,2017-01-27 4:00,2.2,270,1.4,0,85.1991,0,0.889
127,2017-01-27 5:00,1.6,290,2.8,0,72.8937,0,-1.4231
129,2017-01-27 6:00,0.3,290,3.3,1.2,67.2398,0,-3.4108
140,2017-01-27 7:00,-0.7,290,2.1,0,58.5359,0,-3.414
155,2017-01-27 8:00,-1,270,2.5,0,54.5535,0.01,-4.225
163,2017-01-27 9:00,-1.3,270,2.3,0,55.7654,0.22,-4.3566
161,2017-01-27 10:00,-0.8,290,2.4,0,50.2931,0.88,-3.8798
143,2017-01-27 11:00,-0.2,290,2.6,0,38.1812,1.52,-3.3794
125,2017-01-27 12:00,0.8,270,2.6,0,27.7945,1.94,-2.1908
115,2017-01-27 13:00,1.3,290,2.6,0,28.302,2.08,-1.5965
108,2017-01-27 14:00,2,290,2.8,0,22.6683,1.99,-0.9449
101,2017-01-27 15:00,1,320,2.9,0,28.9189,1.73,-2.2297
103,2017-01-27 16:00,0.8,290,3.3,0,26.2504,1.23,-2.8054
113,2017-01-27 17:00,-0.1,320,2.7,0,31.3128,0.64,-3.3593
140,2017-01-27 18:00,-1.5,320,2.1,0,38.3359,0.09,-4.3496
175,2017-01-27 19:00,-2.2,320,2.4,0,40.3644,0,-5.5337
181,2017-01-27 20:00,-2.7,360,2,0,41.8869,0,-5.6194
180,2017-01-27 21:00,-3.4,0,0.2,0,44.1269,0,-1.06
175,2017-01-27 22:00,-3.2,270,0.9,0,43.4738,0,-4.1231
168,2017-01-27 23:00,-3.7,270,0.8,0,47.2762,0,-4.3839
156,2017-01-28 0:00,-4.4,160,0.8,0,52.0916,0,-5.1477
151,2017-01-28 1:00,-5.6,340,1.3,0,62.0009,0,-7.7573
147,2017-01-28 2:00,-6.1,340,0.9,0,66.9844,0,-7.3133
148,2017-01-28 3:00,-6.6,340,1,0,69.5969,0,-8.1503
147,2017-01-28 4:00,-7.4,340,1,0,74.0129,0,-9.0369
141,2017-01-28 5:00,-7.4,0,0.2,0,71.1663,0,-5.0508
144,2017-01-28 6:00,-7.4,340,0.8,0,68.3196,0,-8.421
156,2017-01-28 7:00,-7.4,0,0.4,0,71.1663,0,-6.6426
171,2017-01-28 8:00,-7.3,20,0.9,0,70.6195,0.02,-8.6333
157,2017-01-28 9:00,-6.1,360,0.8,0,61.8318,0.43,-7.0026
131,2017-01-28 10:00,-3.5,320,0.6,0,55.0428,1.05,-3.4859
112,2017-01-28 11:00,-2.8,360,1,0,46.2181,1.53,-3.9392
98,2017-01-28 12:00,-0.6,360,1.4,0,37.6004,1.89,-2.2893
86,2017-01-28 13:00,1.6,320,1.4,0,32.0732,2.03,0.208
84,2017-01-28 14:00,3.9,340,1.1,0,26.0055,1.96,3.3004
78,2017-01-28 15:00,4.6,20,1.8,0,28.2972,1.66,3.106
76,2017-01-28 16:00,5.2,360,1.6,0,27.1377,0.99,4.034
99,2017-01-28 17:00,4.8,360,1.5,0,30.2301,0.35,3.7042
122,2017-01-28 18:00,3.9,50,1.4,0,34.6741,0.05,2.8187
133,2017-01-28 19:00,3.5,70,0.9,0,30.5694,0,3.2472
147,2017-01-28 20:00,2.4,360,1.3,0,41.3087,0,1.2751
153,2017-01-28 21:00,2.1,50,0.9,0,42.2006,0,1.7072
155,2017-01-28 22:00,1.8,360,0.8,0,43.1146,0,1.6173
153,2017-01-28 23:00,1.7,0,0.4,0,43.4241,0,2.838
146,2017-01-29 0:00,1.7,50,1.5,0,37.6343,0,0.1677
133,2017-01-29 1:00,1.4,70,1.1,0,41.4103,0,0.5112
132,2017-01-29 2:00,1.4,50,1.2,0,41.4103,0,0.3223
122,2017-01-29 3:00,1.5,50,1,0,42.5826,0,0.826
112,2017-01-29 4:00,1.5,320,0.6,0,42.5826,0,1.864
108,2017-01-29 5:00,1.7,90,0.7,0,43.4241,0,1.7759
109,2017-01-29 6:00,1.4,360,0.8,0,45.8471,0,1.1808
111,2017-01-29 7:00,1.6,110,0.9,0,52.4835,0,1.1571
120,2017-01-29 8:00,1.7,140,0.7,0,56.4514,0,1.7759
132,2017-01-29 9:00,0.9,360,1.2,0,62.8555,0.05,-0.239
133,2017-01-29 10:00,0.5,340,1.7,0,72.585,0.15,-1.4972
125,2017-01-29 11:00,1.8,360,0.6,0,77.6063,0.35,2.185
116,2017-01-29 12:00,2,340,1.4,0.4,80.756,0.21,0.662
114,2017-01-29 13:00,2.6,20,2,0,81.4509,0.4,0.5566
115,2017-01-29 14:00,2.6,50,1.7,0,78.7359,0.27,0.9205
118,2017-01-29 15:00,2.6,20,1.2,0,78.7359,0.21,1.6694
123,2017-01-29 16:00,2.3,20,1.1,0,83.2074,0.09,1.5153
135,2017-01-29 17:00,1.8,20,1.5,0,87.6664,0.03,0.2818
155,2017-01-29 18:00,1.1,20,2,0,89.1575,0,-1.1913
167,2017-01-29 19:00,1,360,1.1,0,88.2787,0,0.065
167,2017-01-29 20:00,1.1,70,0.7,0,89.1575,0,1.1272
166,2017-01-29 21:00,0.8,20,2,3.5,89.5601,0,-1.5409
159,2017-01-29 22:00,0.5,0,0.2,0,89.9422,0,2.831
155,2017-01-29 23:00,0.2,270,1.5,0,90.3036,0,-1.5435
149,2017-01-30 0:00,0.1,270,1.5,2.3,90.9608,0,-1.6576
142,2017-01-30 1:00,0.1,290,1.7,0,87.7122,0,-1.9578
138,2017-01-30 2:00,0.1,320,1.6,0,89.3365,0,-1.8116
131,2017-01-30 3:00,0.2,290,1.9,0.3,87.0785,0,-2.1135
125,2017-01-30 4:00,0.3,270,1.8,0,78.4464,0,-1.8656
124,2017-01-30 5:00,-0.2,290,2.4,0,74.7024,0,-3.171
131,2017-01-30 6:00,-1.6,290,3.3,0,68.0422,0,-5.711
150,2017-01-30 7:00,-2.1,270,3.5,0,64.8719,0,-6.4878
150,2017-01-30 8:00,-2.6,290,3.1,0,67.3161,0,-6.7382
151,2017-01-30 9:00,-3,270,2.6,0,71.3849,0.04,-6.7074
152,2017-01-30 10:00,-3.8,270,3.1,0,77.9423,0.17,-8.1839
152,2017-01-30 11:00,-2.9,270,2.8,0,70.8574,0.82,-6.8021
137,2017-01-30 12:00,-2.1,270,2.2,0,62.9639,1.25,-5.1774
126,2017-01-30 13:00,-2.8,320,3.4,0,56.2656,1.74,-7.2525
123,2017-01-30 14:00,-2.9,270,4,0,52.6369,1.79,-7.8663
115,2017-01-30 15:00,-3.1,290,3,0,51.3706,1.09,-7.2436
126,2017-01-30 16:00,-3.1,270,3.5,0,47.2609,1.27,-7.704
140,2017-01-30 17:00,-3.5,290,2.2,0,48.6917,0.51,-6.8205
162,2017-01-30 18:00,-4.2,270,2.5,0,51.3141,0.11,-8.0171
194,2017-01-30 19:00,-4.7,270,1.8,0,53.2827,0,-7.6465
209,2017-01-30 20:00,-5,320,1,0,54.5037,0,-6.3772
202,2017-01-30 21:00,-5.3,270,1,0,55.7562,0,-6.7097
200,2017-01-30 22:00,-5.6,250,1,0,57.0408,0,-7.0421
190,2017-01-30 23:00,-6.2,230,0.6,0,62.3053,0,-6.3749
180,2017-01-31 0:00,-6.7,140,1.2,0,70.1319,0,-8.7708
168,2017-01-31 1:00,-7.2,140,1.1,0,72.8802,0,-9.0835
163,2017-01-31 2:00,-7.5,140,1.1,0,71.7195,0,-9.4182
